DemVotes,RepVotes,TotalVotes,DemVotesTotalPercent,RepVotesTotalPercent,Area,Office,State
1016,2208,3550,28.6197183,62.1971831,QUAY,President,New Mexico
9534,3583,14767,64.5628767,24.2635606,RIO ARRIBA,President,New Mexico
1445,3865,5855,24.6797609,66.0119556,ROOSEVELT,President,New Mexico
27405,25748,60597,45.2250111,42.4905523,SANDOVAL,President,New Mexico
12826,27879,45476,28.2038878,61.3048641,SAN JUAN,President,New Mexico
7249,2302,10662,67.9891202,21.5906959,SAN MIGUEL,President,New Mexico
49956,14198,70082,71.2822123,20.259125,SANTA FE,President,New Mexico
1600,2998,5129,31.1951647,58.4519399,SIERRA,President,New Mexico
3275,2592,6756,48.4754292,38.365897,SOCORRO,President,New Mexico
10550,2706,15072,69.9973461,17.9538217,TAOS,President,New Mexico
1770,3695,6250,28.32,59.12,TORRANCE,President,New Mexico
318,1214,1688,18.8388626,71.9194313,UNION,President,New Mexico
10810,13175,27350,39.5246801,48.1718464,VALENCIA,President,New Mexico
9610,13125,25016,38.4154141,52.4664215,CARSON CITY,President,Nevada
2210,7828,10936,20.2084857,71.5801024,CHURCHILL,President,Nevada
401068,319571,765421,52.3983533,41.7510102,CLARK,President,Nevada
8453,17406,27871,30.3290158,62.4520111,DOUGLAS,President,Nevada
3400,13542,18545,18.3337827,73.022378,ELKO,President,Nevada
65,329,423,15.3664303,77.7777778,ESMERALDA,President,Nevada
74,723,854,8.6651054,84.6604215,EUREKA,President,Nevada
1386,4521,6433,21.5451578,70.2782528,HUMBOLDT,President,Nevada
403,1828,2413,16.7012018,75.7563199,LANDER,President,Nevada
285,1671,2132,13.3677298,78.3771107,LINCOLN,President,Nevada
6146,16005,23762,25.8648262,67.3554415,LYON,President,Nevada
637,1179,1997,31.8978468,59.0385578,MINERAL,President,Nevada
5095,13320,19592,26.0055125,67.9869334,NYE,President,Nevada
430,1403,1982,21.6952573,70.7870838,PERSHING,President,Nevada
752,1616,2558,29.3979672,63.174355,STOREY,President,Nevada
97032,94529,209282,46.3642358,45.1682419,WASHOE,President,Nevada
707,2723,3773,18.7384045,72.1706865,WHITE PINE,President,Nevada
74775,44227,125644,59.513387,35.2002483,ALBANY,President,New York
4473,11712,17111,26.1410788,68.4471977,ALLEGANY,President,New York
318403,34424,358857,88.726986,9.592679,BRONX,President,New York
35212,38077,77657,45.3429826,49.032283,BROOME,President,New York
8717,18668,28961,30.0990988,64.4591002,CATTARAUGUS,President,New York
12202,16194,30124,40.5059089,53.7578011,CAYUGA,President,New York
17281,29418,49381,34.9952411,59.5735202,CHAUTAUQUA,President,New York
12394,19025,33195,37.3369483,57.3128483,CHEMUNG,President,New York
5943,11024,18113,32.8106885,60.862364,CHENANGO,President,New York
13446,13181,28378,47.3817746,46.4479526,CLINTON,President,New York
13123,12756,27255,48.1489635,46.8024216,COLUMBIA,President,New York
7976,9207,18424,43.2913591,49.9728615,CORTLAND,President,New York
5825,11012,17778,32.7652154,61.9417257,DELAWARE,President,New York
56874,58163,120199,47.3165334,48.3889217,DUTCHESS,President,New York
192065,173817,383248,50.1150691,45.3536613,ERIE,President,New York
6760,7275,15079,44.8305591,48.2459049,ESSEX,President,New York
6517,7636,15148,43.0221811,50.409295,FRANKLIN,President,New York
5805,12759,19563,29.673363,65.2200583,FULTON,President,New York
6946,15986,24463,28.393901,65.3476679,GENESEE,President,New York
6370,11546,18869,33.7590757,61.1903122,GREENE,President,New York
752,1795,2688,27.9761905,66.7782738,HAMILTON,President,New York
7289,15664,24261,30.0441037,64.5645274,HERKIMER,President,New York
12289,19947,34263,35.8666783,58.217319,JEFFERSON,President,New York
595086,133653,746295,79.7387092,17.9088698,KINGS,President,New York
2828,6916,10312,27.42436,67.0674942,LEWIS,President,New York
10478,19211,31363,33.4087938,61.2537066,LIVINGSTON,President,New York
10548,14901,27392,38.5075935,54.3990946,MADISON,President,New York
174063,128871,320164,54.3668245,40.2515586,MONROE,President,New York
5961,10579,17438,34.1839661,60.6663608,MONTGOMERY,President,New York
307326,275479,599649,51.2509818,45.9400416,NASSAU,President,New York
515481,58935,591368,87.1675505,9.9658757,NEW YORK,President,New York
32888,49223,86000,38.2418605,57.2360465,NIAGARA,President,New York
30749,48490,83876,36.6600696,57.8115313,ONEIDA,President,New York
102915,78277,191962,53.6121732,40.7773413,ONONDAGA,President,New York
20233,24343,47664,42.4492279,51.0720879,ONTARIO,President,New York
63037,72129,140753,44.7855463,51.2450889,ORANGE,President,New York
4327,11582,16722,25.8760914,69.26205,ORLEANS,President,New York
15614,25870,44122,35.3882417,58.6328816,OSWEGO,President,New York
9285,12284,23024,40.3274844,53.3530229,OTSEGO,President,New York
17363,25241,44186,39.2952519,57.1244286,PUTNAM,President,New York
473389,138550,627021,75.4981093,22.0965486,QUEENS,President,New York
30039,31933,65991,45.5198436,48.389932,RENSSELAER,President,New York
67561,95612,167209,40.4051217,57.1811326,RICHMOND,President,New York
63454,57148,123943,51.1961143,46.1082917,ROCKLAND,President,New York
46546,51088,104089,44.7175014,49.0810748,SARATOGA,President,New York
30870,27268,61629,50.090055,44.2454039,SCHENECTADY,President,New York
3777,8173,12673,29.8035193,64.4914385,SCHOHARIE,President,New York
2761,5179,8423,32.7792948,61.4864063,SCHUYLER,President,New York
5175,6719,12727,40.6615856,52.7932741,SENECA,President,New York
14659,18450,35154,41.6993799,52.4833589,ST. LAWRENCE,President,New York
11215,25091,38373,29.2262789,65.3871212,STEUBEN,President,New York
276953,328403,625720,44.2614908,52.4840184,SUFFOLK,President,New York
10983,14626,26509,41.431212,55.1737146,SULLIVAN,President,New York
6852,12528,20556,33.3333333,60.9457093,TIOGA,President,New York
25555,9647,37747,67.7007444,25.5569979,TOMPKINS,President,New York
40010,32962,77134,51.8707703,42.7334249,ULSTER,President,New York
11366,14284,27568,41.2289611,51.813697,WARREN,President,New York
8238,12770,22401,36.775144,57.0063836,WASHINGTON,President,New York
12378,21935,36598,33.8215203,59.9349691,WAYNE,President,New York
245670,121643,378506,64.9051798,32.1376676,WESTCHESTER,President,New York
3585,11884,16280,22.0208845,72.997543,WYOMING,President,New York
3219,5180,8975,35.8662953,57.7158774,YATES,President,New York
2293,8445,11063,20.7267468,76.3355329,ADAMS,President,Ohio
12815,29858,44636,28.7100099,66.8921946,ALLEN,President,Ohio
5659,17169,24074,23.5066877,71.3176041,ASHLAND,President,Ohio
15191,22755,39809,38.1597126,57.1604411,ASHTABULA,President,Ohio
15552,10816,27941,55.660141,38.7101392,ATHENS,President,Ohio
3825,18130,22860,16.7322835,79.3088364,AUGLAIZE,President,Ohio
8652,20729,30537,28.3328421,67.8815863,BELMONT,President,Ohio
4270,14257,19139,22.3104655,74.4918752,BROWN,President,Ohio
56700,104441,168422,33.6654356,62.0114949,BUTLER,President,Ohio
3124,9067,12807,24.3929101,70.7972203,CARROLL,President,Ohio
4488,12314,17597,25.5043473,69.9778371,CHAMPAIGN,President,Ohio
22666,34311,59620,38.0174438,57.54948,CLARK,President,Ohio
26096,65960,96455,27.0551034,68.3842206,CLERMONT,President,Ohio
3943,13466,18100,21.7845304,74.3977901,CLINTON,President,Ohio
12273,31086,45261,27.1160602,68.6816465,COLUMBIANA,President,Ohio
3908,10381,14961,26.1212486,69.3870731,COSHOCTON,President,Ohio
4518,13265,18702,24.1578441,70.928243,CRAWFORD,President,Ohio
383974,179894,583230,65.8357766,30.8444353,CUYAHOGA,President,Ohio
4395,19698,25000,17.58,78.792,DARKE,President,Ohio
5282,11478,17795,29.6824951,64.5012644,DEFIANCE,President,Ohio
39584,55660,100101,39.5440605,55.6038401,DELAWARE,President,Ohio
15692,19301,36730,42.7225701,52.5483256,ERIE,President,Ohio
24150,43163,70542,34.2349239,61.1876613,FAIRFIELD,President,Ohio
2672,7763,10817,24.7018582,71.7666636,FAYETTE,President,Ohio
335961,192328,554711,60.565051,34.671748,FRANKLIN,President,Ohio
5981,13419,20693,28.9034939,64.8480162,FULTON,President,Ohio
2564,9567,12588,20.368605,76.0009533,GALLIA,President,Ohio
17165,29577,48736,35.220371,60.6881976,GEAUGA,President,Ohio
28023,47506,79633,35.190185,59.6561727,GREENE,President,Ohio
4286,11164,16156,26.5288438,69.1012627,GUERNSEY,President,Ohio
207587,169972,395000,52.5536709,43.0308861,HAMILTON,President,Ohio
9419,23777,35216,26.7463653,67.5176056,HANCOCK,President,Ohio
2870,8541,12014,23.8887964,71.0920593,HARDIN,President,Ohio
1663,5021,6956,23.9074181,72.1822887,HARRISON,President,Ohio
3690,9136,13671,26.9914417,66.8275913,HENRY,President,Ohio
3436,13005,17048,20.1548569,76.2846082,HIGHLAND,President,Ohio
3713,8282,12513,29.6731399,66.1871653,HOCKING,President,Ohio
1766,8578,10823,16.3171025,79.2571376,HOLMES,President,Ohio
7080,15930,24332,29.0974848,65.4693408,HURON,President,Ohio
3142,9618,13239,23.7329103,72.6489916,JACKSON,President,Ohio
9483,20668,31346,30.2526638,65.9350475,JEFFERSON,President,Ohio
7959,18563,27768,28.6624892,66.8503313,KNOX,President,Ohio
45056,62627,112790,39.9468038,55.5253125,LAKE,President,Ohio
6849,18240,25949,26.3940807,70.2917261,LAWRENCE,President,Ohio
26360,49346,79399,33.1994106,62.1493973,LICKING,President,Ohio
4537,15586,21007,21.5975627,74.1943162,LOGAN,President,Ohio
64958,65346,136654,47.5346496,47.8185783,LORAIN,President,Ohio
107363,74102,191684,56.010413,38.658417,LUCAS,President,Ohio
4662,11319,16754,27.8261908,67.5599857,MADISON,President,Ohio
56188,52808,112827,49.8001365,46.8043997,MAHONING,President,Ohio
7748,16563,25648,30.2089832,64.5781347,MARION,President,Ohio
31582,53811,89360,35.3424351,60.2182184,MEDINA,President,Ohio
2157,6869,9410,22.922423,72.9968119,MEIGS,President,Ohio
3335,17200,21315,15.6462585,80.6943467,MERCER,President,Ohio
12832,36311,51467,24.932481,70.5520042,MIAMI,President,Ohio
1647,4781,6686,24.6335627,71.5076279,MONROE,President,Ohio
117661,120766,249560,47.1473794,48.3915692,MONTGOMERY,President,Ohio
1711,4315,6290,27.2019078,68.6009539,MORGAN,President,Ohio
3711,11722,16186,22.9272211,72.4206104,MORROW,President,Ohio
10926,23588,36217,30.1681531,65.1296353,MUSKINGUM,President,Ohio
1201,4441,5875,20.4425532,75.5914894,NOBLE,President,Ohio
8136,12389,21742,37.4206605,56.9818784,OTTAWA,President,Ohio
2068,6359,8842,23.3883737,71.9181181,PAULDING,President,Ohio
4072,9978,14647,27.8009149,68.1231652,PERRY,President,Ohio
6325,16482,23814,26.5600067,69.2113883,PICKAWAY,President,Ohio
3443,7669,11513,29.9053244,66.6116564,PIKE,President,Ohio
31463,38978,73968,42.5359615,52.6957603,PORTAGE,President,Ohio
4323,15376,20475,21.1135531,75.0964591,PREBLE,President,Ohio
2874,14704,18387,15.6306086,79.9695437,PUTNAM,President,Ohio
15629,35805,53739,29.0831612,66.6275889,RICHLAND,President,Ohio
9905,17833,28955,34.2082542,61.5886721,ROSS,President,Ohio
9733,16045,27491,35.4043141,58.3645557,SANDUSKY,President,Ohio
8841,19742,29618,29.8500912,66.6554122,SCIOTO,President,Ohio
7237,14559,23481,30.8206635,62.0033218,SENECA,President,Ohio
4143,18148,23110,17.9273042,78.5287754,SHELBY,President,Ohio
66581,96345,170868,38.9663366,56.385631,STARK,President,Ohio
129922,109531,249937,51.9818994,43.8234435,SUMMIT,President,Ohio
42130,48152,94073,44.7843696,51.1857813,TRUMBULL,President,Ohio
11895,26105,40088,29.6722211,65.1192377,TUSCARAWAS,President,Ohio
7530,17601,26533,28.3797535,66.3362605,UNION,President,Ohio
2667,10328,13584,19.6333922,76.0306243,VAN WERT,President,Ohio
1332,3799,5393,24.6986835,70.4431671,VINTON,President,Ohio
33036,75947,114254,28.9145238,66.472071,WARREN,President,Ohio
7841,19901,28992,27.0453918,68.643074,WASHINGTON,President,Ohio
14670,31622,48550,30.2162719,65.1328527,WAYNE,President,Ohio
4287,11706,16938,25.3099539,69.110875,WILLIAMS,President,Ohio
26440,31734,62287,42.4486651,50.9480309,WOOD,President,Ohio
2484,7346,10396,23.8938053,70.661793,WYANDOT,President,Ohio
1374,4753,6468,21.2430427,73.4848485,ADAIR,President,Oklahoma
216,1931,2256,9.5744681,85.5939716,ALFALFA,President,Oklahoma
795,4068,5002,15.8936425,81.327469,ATOKA,President,Oklahoma
176,1987,2237,7.8676799,88.8243183,BEAVER,President,Oklahoma
958,6287,7529,12.7241334,83.5037854,BECKHAM,President,Oklahoma
711,2884,3793,18.7450567,76.0348009,BLAINE,President,Oklahoma
2793,10449,13775,20.2758621,75.8548094,BRYAN,President,Oklahoma
2418,6473,9336,25.8997429,69.3337618,CADDO,President,Oklahoma
11666,39969,55250,21.1149321,72.3420814,CANADIAN,President,Oklahoma
4002,13751,18533,21.5939136,74.1973777,CARTER,President,Oklahoma
5455,9992,16487,33.0866743,60.6053254,CHEROKEE,President,Oklahoma
1064,4202,5419,19.6346189,77.5419819,CHOCTAW,President,Oklahoma
70,962,1077,6.4995357,89.3221913,CIMARRON,President,Oklahoma
38790,62469,109326,35.4810384,57.1401131,CLEVELAND,President,Oklahoma
411,1892,2393,17.175094,79.0639365,COAL,President,Oklahoma
11439,19153,32504,35.1925917,58.9250554,COMANCHE,President,Oklahoma
424,2054,2602,16.2951576,78.9392775,COTTON,President,Oklahoma
1249,4279,5778,21.6164763,74.056767,CRAIG,President,Oklahoma
5834,21539,28786,20.2667964,74.8245675,CREEK,President,Oklahoma
2102,7818,10531,19.9601177,74.2379641,CUSTER,President,Oklahoma
3306,11796,15680,21.0841837,75.2295918,DELAWARE,President,Oklahoma
222,1964,2246,9.8842386,87.4443455,DEWEY,President,Oklahoma
155,1610,1826,8.4884995,88.1708653,ELLIS,President,Oklahoma
4391,15998,21692,20.2424857,73.7506915,GARFIELD,President,Oklahoma
1852,8243,10531,17.5861742,78.2736682,GARVIN,President,Oklahoma
3878,17293,22257,17.4237319,77.6969043,GRADY,President,Oklahoma
287,1827,2200,13.0454545,83.0454545,GRANT,President,Oklahoma
323,1482,1896,17.035865,78.164557,GREER,President,Oklahoma
224,714,975,22.974359,73.2307692,HARMON,President,Oklahoma
131,1307,1485,8.8215488,88.013468,HARPER,President,Oklahoma
882,3697,4734,18.6311787,78.0946346,HASKELL,President,Oklahoma
961,3387,4525,21.2375691,74.8508287,HUGHES,President,Oklahoma
1473,5969,7806,18.8700999,76.4668204,JACKSON,President,Oklahoma
365,1905,2345,15.565032,81.2366738,JEFFERSON,President,Oklahoma
782,3081,4001,19.5451137,77.0057486,JOHNSTON,President,Oklahoma
3734,12168,16795,22.2328074,72.450134,KAY,President,Oklahoma
783,5151,6123,12.7878491,84.1254287,KINGFISHER,President,Oklahoma
766,2593,3489,21.9547148,74.3192892,KIOWA,President,Oklahoma
797,3094,4050,19.6790123,76.3950617,LATIMER,President,Oklahoma
3245,13346,17199,18.867376,77.5975347,LE FLORE,President,Oklahoma
2423,10838,14001,17.3059067,77.4087565,LINCOLN,President,Oklahoma
4239,13613,18948,22.3717543,71.8439941,LOGAN,President,Oklahoma
735,2920,3787,19.4085028,77.1058886,LOVE,President,Oklahoma
310,2940,3399,9.1203295,86.4960282,MAJOR,President,Oklahoma
1095,4202,5487,19.9562603,76.5810097,MARSHALL,President,Oklahoma
3423,11550,15712,21.7858961,73.5106925,MAYES,President,Oklahoma
2893,13151,16839,17.1803551,78.0984619,MCCLAIN,President,Oklahoma
1799,8642,10709,16.7989542,80.6984779,MCCURTAIN,President,Oklahoma
2122,5501,7958,26.6649912,69.1254084,MCINTOSH,President,Oklahoma
1086,4173,5525,19.6561086,75.5294118,MURRAY,President,Oklahoma
7969,15029,24193,32.93928,62.1212747,MUSKOGEE,President,Oklahoma
901,3707,4870,18.5010267,76.1190965,NOBLE,President,Oklahoma
742,3321,4237,17.5123908,78.3809299,NOWATA,President,Oklahoma
943,2791,3933,23.9766082,70.963641,OKFUSKEE,President,Oklahoma
112661,141429,273609,41.1759116,51.6901856,OKLAHOMA,President,Oklahoma
4379,8926,13924,31.4492962,64.1051422,OKMULGEE,President,Oklahoma
5593,12559,18942,29.5269771,66.3023968,OSAGE,President,Oklahoma
2584,7627,10686,24.1811716,71.3737601,OTTAWA,President,Oklahoma
1341,4716,6346,21.1314214,74.3145288,PAWNEE,President,Oklahoma
8785,16644,27749,31.6587985,59.9805398,PAYNE,President,Oklahoma
3704,12740,17250,21.4724638,73.8550725,PITTSBURG,President,Oklahoma
3633,10420,14814,24.5240988,70.3388686,PONTOTOC,President,Oklahoma
6005,17826,25417,23.6259197,70.1341622,POTTAWATOMIE,President,Oklahoma
748,3581,4483,16.6852554,79.8795449,PUSHMATAHA,President,Oklahoma
151,1546,1758,8.589306,87.9408419,ROGER MILLS,President,Oklahoma
7895,30893,40834,19.3343782,75.6550913,ROGERS,President,Oklahoma
2067,5612,8032,25.7345618,69.8705179,SEMINOLE,President,Oklahoma
3061,10888,14437,21.2024659,75.4173305,SEQUOYAH,President,Oklahoma
3084,14166,17886,17.2425361,79.2016102,STEPHENS,President,Oklahoma
855,4615,5771,14.8154566,79.9688096,TEXAS,President,Oklahoma
657,1944,2706,24.2793792,71.8403548,TILLMAN,President,Oklahoma
87663,143985,246557,35.5548616,58.3982608,TULSA,President,Oklahoma
6711,22967,31246,21.4779492,73.5038085,WAGONER,President,Oklahoma
5047,15810,22208,22.7260447,71.190562,WASHINGTON,President,Oklahoma
588,3851,4628,12.7052723,83.2108902,WASHITA,President,Oklahoma
521,2945,3665,14.2155525,80.3547067,WOODS,President,Oklahoma
871,6329,7573,11.5013865,83.5732207,WOODWARD,President,Oklahoma
1781,6160,8479,21.0048355,72.6500767,BAKER,President,Oregon
28431,13030,45577,62.3801479,28.5889813,BENTON,President,Oregon
90187,79062,182136,49.5162955,43.4082224,CLACKAMAS,President,Oregon
8899,7794,18158,49.0087014,42.9232294,CLATSOP,President,Oregon
9959,12967,25077,39.7136819,51.7087371,COLUMBIA,President,Oregon
10355,17699,30181,34.309665,58.6428548,COOS,President,Oregon
2591,8388,11638,22.2632755,72.0742396,CROOK,President,Oregon
4253,7157,12163,34.9667023,58.8423909,CURRY,President,Oregon
40222,43667,90584,44.4029851,48.206085,DESCHUTES,President,Oregon
13891,34112,51350,27.0516066,66.4303797,DOUGLAS,President,Oregon
221,632,937,23.5859125,67.4493063,GILLIAM,President,Oregon
732,3187,4171,17.5497483,76.4085351,GRANT,President,Oregon
682,2904,3850,17.7142857,75.4285714,HARNEY,President,Oregon
6359,3223,10383,61.2443417,31.0411249,HOOD RIVER,President,Oregon
43550,53083,103789,41.9601306,51.1451117,JACKSON,President,Oregon
2892,5337,8874,32.5895876,60.1419878,JEFFERSON,President,Oregon
