state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Texas,SHERMAN,3040,1770,5,1237,1270,0.582236842,0.417763158,0.406907895
Texas,SMITH,209691,130494,37736,36002,79197,0.622315693,0.377684307,0.171690726
Texas,SOMERVELL,8444,6680,107,1600,1764,0.791094268,0.208905732,0.189483657
Texas,STARR,60882,803,49,59862,60079,0.013189448,0.986810552,0.98324628
Texas,STEPHENS,9561,7226,236,2002,2335,0.755778684,0.244221316,0.209392323
Texas,STERLING,1223,835,2,386,388,0.682747343,0.317252657,0.315617334
Texas,STONEWALL,1447,1222,40,169,225,0.844505874,0.155494126,0.116793366
Texas,SUTTON,4123,1551,42,2527,2572,0.376182391,0.623817609,0.612903226
Texas,SWISHER,7816,3988,424,3154,3828,0.510235415,0.489764585,0.403531218
Texas,TARRANT,1814667,939447,265263,484241,875220,0.517696635,0.482303365,0.266848408
Texas,TAYLOR,131425,87738,9095,29150,43687,0.66758988,0.33241012,0.221799505
Texas,TERRELL,1001,346,0,616,655,0.345654346,0.654345654,0.615384615
Texas,TERRY,12561,5622,607,6227,6939,0.44757583,0.55242417,0.495740785
Texas,THROCKMORTON,1626,1513,2,102,113,0.930504305,0.069495695,0.062730627
Texas,TITUS,32045,15762,3094,12652,16283,0.491870807,0.508129193,0.394819785
Texas,TOM GREEN,110434,63644,4210,39629,46790,0.576308021,0.423691979,0.358847819
Texas,TRAVIS,1034842,522664,84942,345955,512178,0.505066474,0.494933526,0.334307073
Texas,TRINITY,14466,11653,1510,1156,2813,0.805544034,0.194455966,0.079911517
Texas,TYLER,21638,17341,2373,1481,4297,0.801414179,0.198585821,0.068444403
Texas,UPSHUR,39386,32280,3345,2600,7106,0.819580562,0.180419438,0.066013304
Texas,UPTON,3300,1676,83,1527,1624,0.507878788,0.492121212,0.462727273
Texas,UVALDE,26434,7671,139,18351,18763,0.290194447,0.709805553,0.694219566
Texas,VAL VERDE,48578,8440,632,38989,40138,0.1737412,0.8262588,0.802606118
Texas,VAN ZANDT,52507,44957,1240,4877,7550,0.856209648,0.143790352,0.092882854
Texas,VICTORIA,87188,41704,5054,38323,45484,0.478322705,0.521677295,0.439544433
Texas,WALKER,67447,39361,15224,11351,28086,0.583584148,0.416415852,0.168295106
Texas,WALLER,42894,19205,10234,12402,23689,0.447731617,0.552268383,0.289131347
Texas,WARD,10705,4898,482,5156,5807,0.457543204,0.542456796,0.481644092
Texas,WASHINGTON,33628,22311,5915,4586,11317,0.66346497,0.33653503,0.13637445
Texas,WEBB,250320,8759,346,239295,241561,0.034991211,0.965008789,0.955956376
Texas,WHARTON,41153,19567,5698,15443,21586,0.475469589,0.524530411,0.375258183
Texas,WHEELER,5414,3847,126,1339,1567,0.710565201,0.289434799,0.247321758
Texas,WICHITA,131019,89567,13342,21835,41452,0.683618406,0.316381594,0.166655218
Texas,WILBARGER,13451,8468,1058,3514,4983,0.629544272,0.370455728,0.261244517
Texas,WILLACY,21983,2178,392,19179,19805,0.099076559,0.900923441,0.872446891
Texas,WILLIAMSON,426296,271314,25882,98808,154982,0.636445099,0.363554901,0.231782611
Texas,WILSON,42999,25150,679,16558,17849,0.584897323,0.415102677,0.385078723
Texas,WINKLER,7137,3048,173,3854,4089,0.427070198,0.572929802,0.540002802
Texas,WISE,59351,47298,594,10079,12053,0.796920018,0.203079982,0.169820222
Texas,WOOD,41927,35566,2027,3537,6361,0.848283922,0.151716078,0.084360913
Texas,YOAKUM,7918,3067,69,4668,4851,0.387345289,0.612654711,0.589542814
Texas,YOUNG,18368,14792,244,2989,3576,0.805313589,0.194686411,0.162728659
Texas,ZAPATA,14014,955,7,13052,13059,0.06814614,0.93185386,0.93135436
Texas,ZAVALA,11753,766,20,10967,10987,0.065174849,0.934825151,0.933123458
Utah,BEAVER,6527,5731,10,688,796,0.878045044,0.121954956,0.105408304
Utah,BOX ELDER,49660,43828,109,4146,5832,0.882561418,0.117438582,0.083487716
Utah,CACHE,112095,95676,582,11151,16419,0.853526027,0.146473973,0.099478121
Utah,CARBON,21153,17775,90,2624,3378,0.84030634,0.15969366,0.124048598
Utah,DAGGETT,897,798,0,57,99,0.889632107,0.110367893,0.063545151
Utah,DAVIS,306664,262989,3446,25821,43675,0.857580283,0.142419717,0.084199645
Utah,DUCHESNE,18537,16135,71,1138,2402,0.87042132,0.12957868,0.061390732
Utah,EMERY,10902,10036,47,651,866,0.920565034,0.079434966,0.059713814
Utah,GARFIELD,5107,4674,17,237,433,0.915214412,0.084785588,0.046406893
Utah,GRAND,9183,7730,33,859,1453,0.841772841,0.158227159,0.093542415
Utah,IRON,45984,40124,181,3549,5860,0.87256437,0.12743563,0.077179019
Utah,JUAB,10233,9595,11,394,638,0.937652692,0.062347308,0.038502883
Utah,KANE,7093,6757,10,264,336,0.952629353,0.047370647,0.037219794
Utah,MILLARD,12436,10540,49,1592,1896,0.847539402,0.152460598,0.128015439
Utah,MORGAN,9485,9092,0,231,393,0.958566157,0.041433843,0.024354244
Utah,PIUTE,1699,1554,3,131,145,0.91465568,0.08534432,0.077104179
Utah,RICH,2264,2179,3,51,85,0.96245583,0.03754417,0.022526502
Utah,SALT LAKE,1032226,764255,14685,176023,267971,0.74039503,0.25960497,0.170527578
Utah,SAN JUAN,14707,6561,22,721,8146,0.446114095,0.553885905,0.049024274
Utah,SANPETE,27645,24019,235,2574,3626,0.868837041,0.131162959,0.093109061
Utah,SEVIER,20759,19230,94,943,1529,0.9263452,0.0736548,0.04542608
Utah,SUMMIT,36598,31291,101,4162,5307,0.854992076,0.145007924,0.113722061
Utah,TOOELE,58158,49059,532,6712,9099,0.84354689,0.15645311,0.115409746
Utah,UINTAH,32809,27161,41,2334,5648,0.827852114,0.172147886,0.071139017
Utah,UTAH,516571,434416,2710,55498,82155,0.840960875,0.159039125,0.107435377
Utah,WASATCH,23661,20074,57,3057,3587,0.848400321,0.151599679,0.129199949
Utah,WASHINGTON,139484,119625,590,13528,19859,0.857625247,0.142374753,0.096986034
Utah,WAYNE,2756,2586,23,114,170,0.938316401,0.061683599,0.041364296
Utah,WEBER,230940,180546,3043,38643,50394,0.781787477,0.218212523,0.167329176
Vermont,ADDISON,36814,34681,313,674,2133,0.942060086,0.057939914,0.018308252
Vermont,BENNINGTON,36990,35317,163,554,1673,0.95477156,0.04522844,0.014977021
Vermont,CALEDONIA,31170,29857,179,344,1313,0.957876163,0.042123837,0.011036253
Vermont,CHITTENDEN,156696,142596,2812,2945,14100,0.910016848,0.089983152,0.018794353
Vermont,ESSEX,6316,6087,29,63,229,0.963742875,0.036257125,0.009974668
Vermont,FRANKLIN,47853,45222,207,582,2631,0.945019121,0.054980879,0.012162247
Vermont,GRAND ISLE,7032,6658,10,90,374,0.946814562,0.053185438,0.012798635
Vermont,LAMOILLE,24471,23393,133,320,1078,0.955947857,0.044052143,0.013076703
Vermont,ORANGE,28980,27884,77,306,1096,0.962180814,0.037819186,0.010559006
Vermont,ORLEANS,27198,26123,204,308,1075,0.960475035,0.039524965,0.011324362
Vermont,RUTLAND,61599,59368,288,706,2231,0.96378188,0.03621812,0.011461225
Vermont,WASHINGTON,59462,56399,522,1009,3063,0.94848811,0.05151189,0.01696882
Vermont,WINDHAM,44310,41730,430,828,2580,0.941773866,0.058226134,0.018686527
Vermont,WINDSOR,56607,54035,255,723,2572,0.954563923,0.045436077,0.012772272
Virginia,ACCOMACK,33454,20430,9620,2902,13024,0.610689305,0.389310695,0.08674598
Virginia,ALBEMARLE,99484,77470,9487,5343,22014,0.778718186,0.221281814,0.053707129
Virginia,ALLEGHANY,16297,15057,801,165,1240,0.923912377,0.076087623,0.010124563
Virginia,AMELIA,12674,9200,3052,84,3474,0.725895534,0.274104466,0.006627742
Virginia,AMHERST,32301,24374,5992,636,7927,0.754589641,0.245410359,0.019689793
Virginia,APPOMATTOX,14952,11448,3206,20,3504,0.76565008,0.23434992,0.001337614
Virginia,ARLINGTON,209077,133346,17518,31505,75731,0.637784166,0.362215834,0.150686111
Virginia,AUGUSTA,73662,67911,2959,1576,5751,0.921927181,0.078072819,0.02139502
Virginia,BATH,4713,4367,169,143,346,0.926586039,0.073413961,0.030341608
Virginia,BEDFORD,68750,61964,3813,1125,6786,0.901294545,0.098705455,0.016363636
Virginia,BLAND,6827,6598,189,20,229,0.966456716,0.033543284,0.002929544
Virginia,BOTETOURT,33074,31074,1074,386,2000,0.93952954,0.06047046,0.011670799
Virginia,BRUNSWICK,17372,6956,9955,306,10416,0.40041446,0.59958554,0.017614552
Virginia,BUCHANAN,24071,23114,478,90,957,0.960242616,0.039757384,0.003738939
Virginia,BUCKINGHAM,17071,10432,6166,189,6639,0.611094839,0.388905161,0.011071408
Virginia,CAMPBELL,54797,44433,7922,936,10364,0.810865558,0.189134442,0.017081227
Virginia,CAROLINE,28510,18141,8412,992,10369,0.636303052,0.363696948,0.034794809
Virginia,CARROLL,29989,28749,247,791,1240,0.958651506,0.041348494,0.026376338
Virginia,CHARLES CITY,7226,2940,3563,99,4286,0.406864102,0.593135898,0.013700526
Virginia,CHARLOTTE,12546,8338,3758,247,4208,0.664594293,0.335405707,0.01968755
Virginia,CHESTERFIELD,316895,207288,69010,22613,109607,0.654122028,0.345877972,0.071358021
Virginia,CLARKE,14143,12448,799,493,1695,0.880152726,0.119847274,0.034858234
Virginia,CRAIG,5186,5080,10,0,106,0.979560355,0.020439645,0
Virginia,CULPEPER,46894,33616,6867,4121,13278,0.71685077,0.28314923,0.087879046
Virginia,CUMBERLAND,9951,6235,3399,121,3716,0.626570194,0.373429806,0.012159582
Virginia,DICKENSON,15877,15621,68,74,256,0.983876047,0.016123953,0.00466083
Virginia,DINWIDDIE,27926,17575,9225,690,10351,0.629341832,0.370658168,0.024708157
Virginia,ESSEX,11130,6216,4300,350,4914,0.558490566,0.441509434,0.031446541
Virginia,FAIRFAX,1083770,592200,96134,167774,491570,0.546425902,0.453574098,0.154805909
Virginia,FAUQUIER,65495,53516,5341,4237,11979,0.817100542,0.182899458,0.064691961
Virginia,FLOYD,15268,14385,186,410,883,0.942166623,0.057833377,0.02685355
Virginia,FLUVANNA,25749,20317,3896,763,5432,0.789040351,0.210959649,0.029632219
Virginia,FRANKLIN,56012,48994,4749,1424,7018,0.87470542,0.12529458,0.025423124
Virginia,FREDERICK,78397,67394,3145,5257,11003,0.859650242,0.140349758,0.067056137
Virginia,GILES,17149,16443,230,206,706,0.958831419,0.041168581,0.012012362
Virginia,GLOUCESTER,36821,31516,3277,954,5305,0.855924608,0.144075392,0.025909128
Virginia,GOOCHLAND,21496,16442,4408,447,5054,0.764886491,0.235113509,0.020794566
Virginia,GRAYSON,15535,14617,354,425,918,0.940907628,0.059092372,0.02735758
Virginia,GREENE,18453,15858,1244,785,2595,0.85937246,0.14062754,0.042540508
Virginia,GREENSVILLE,12127,4565,7211,176,7562,0.376432753,0.623567247,0.01451307
Virginia,HALIFAX,36140,21717,13484,597,14423,0.600913116,0.399086884,0.016519092
Virginia,HANOVER,99964,85173,9197,2172,14791,0.852036733,0.147963267,0.021727822
Virginia,HENRICO,307576,175827,88616,14907,131749,0.571653835,0.428346165,0.04846607
Virginia,HENRY,53971,38562,11741,2594,15409,0.714494821,0.285505179,0.048062849
Virginia,HIGHLAND,2317,2295,0,5,22,0.990504963,0.009495037,0.002157963
Virginia,ISLE OF WIGHT,35240,24959,8720,683,10281,0.708257662,0.291742338,0.019381385
Virginia,JAMES CITY,66939,51949,8921,3078,14990,0.776064775,0.223935225,0.045982163
Virginia,KING AND QUEEN,6968,4582,2142,197,2386,0.657577497,0.342422503,0.028272101
Virginia,KING GEORGE,23739,17679,4411,863,6060,0.744723872,0.255276128,0.03635368
Virginia,KING WILLIAM,15861,12041,3003,321,3820,0.759157682,0.240842318,0.02023832
Virginia,LANCASTER,11371,7902,3209,111,3469,0.694925688,0.305074312,0.009761674
Virginia,LEE,25528,23848,929,410,1680,0.934189909,0.065810091,0.016060796
Virginia,LOUDOUN,314980,196435,22756,38826,118545,0.623642771,0.376357229,0.123264969
Virginia,LOUISA,33083,25561,5917,752,7522,0.77263247,0.22736753,0.022730708
Virginia,LUNENBURG,12838,7656,4502,478,5182,0.596354572,0.403645428,0.037233214
Virginia,MADISON,13270,11269,1524,81,2001,0.849208742,0.150791258,0.006103994
Virginia,MATHEWS,8965,7741,875,119,1224,0.863469046,0.136530954,0.013273843
Virginia,MECKLENBURG,32548,19186,11962,804,13362,0.589467863,0.410532137,0.024701979
Virginia,MIDDLESEX,10855,8497,2146,173,2358,0.782772916,0.217227084,0.015937356
Virginia,MONTGOMERY,94179,80677,3625,2527,13502,0.856634706,0.143365294,0.026831884
Virginia,NELSON,15000,12266,2370,160,2734,0.817733333,0.182266667,0.010666667
Virginia,NEW KENT,18460,14816,2949,208,3644,0.802600217,0.197399783,0.011267606
Virginia,NORTHAMPTON,12408,6736,4734,873,5672,0.542875564,0.457124436,0.070357834
Virginia,NORTHUMBERLAND,12389,8696,3592,92,3693,0.701912987,0.298087013,0.007425942
Virginia,NOTTOWAY,15875,8771,6310,621,7104,0.552503937,0.447496063,0.03911811
Virginia,ORANGE,33625,27119,4342,1176,6506,0.806513011,0.193486989,0.034973978
Virginia,PAGE,24038,22837,356,397,1201,0.950037441,0.049962559,0.016515517
Virginia,PATRICK,18513,16687,1250,450,1826,0.901366607,0.098633393,0.024307244
Virginia,PITTSYLVANIA,63318,47003,13783,1355,16315,0.742332354,0.257667646,0.021399918
Virginia,POWHATAN,28003,23214,3877,496,4789,0.828982609,0.171017391,0.017712388
Virginia,PRINCE EDWARD,23017,14250,7829,516,8767,0.619107616,0.380892384,0.022418213
Virginia,PRINCE GEORGE,36013,20861,11475,2189,15152,0.579263044,0.420736956,0.060783606
Virginia,PRINCE WILLIAM,404011,195815,77814,82387,208196,0.484677397,0.515322603,0.203922665
Virginia,PULASKI,34869,31904,1818,455,2965,0.91496745,0.08503255,0.01304884
Virginia,RAPPAHANNOCK,7440,6676,366,224,764,0.897311828,0.102688172,0.030107527
Virginia,RICHMOND,9234,5720,2790,508,3514,0.619449859,0.380550141,0.055014078
Virginia,ROANOKE,92432,81631,4809,2015,10801,0.883146529,0.116853471,0.02179981
Virginia,ROCKBRIDGE,22357,20931,687,301,1426,0.936216845,0.063783155,0.013463345
Virginia,ROCKINGHAM,76353,69667,1207,4085,6686,0.912433041,0.087566959,0.0535015
Virginia,RUSSELL,28773,27978,403,119,795,0.97236993,0.02763007,0.004135822
Virginia,SCOTT,23061,22469,150,238,592,0.974328954,0.025671046,0.010320454
Virginia,SHENANDOAH,42076,37997,793,2560,4079,0.903056374,0.096943626,0.060842285
Virginia,SMYTH,32103,30547,625,516,1556,0.95153101,0.04846899,0.016073264
Virginia,SOUTHAMPTON,18576,11072,6910,207,7504,0.596037898,0.403962102,0.011143411
Virginia,SPOTSYLVANIA,122854,88536,18982,9399,34318,0.720660296,0.279339704,0.076505445
Virginia,STAFFORD,129446,87496,21936,12060,41950,0.675926641,0.324073359,0.093166262
Virginia,SURRY,6988,3543,3273,88,3445,0.507012021,0.492987979,0.012593017
Virginia,SUSSEX,12095,4675,7041,266,7420,0.386523357,0.613476643,0.021992559
Virginia,TAZEWELL,44846,42428,1201,310,2418,0.946082148,0.053917852,0.006912545
Virginia,WARREN,37567,33363,1467,1322,4204,0.888093273,0.111906727,0.03519046
Virginia,WASHINGTON,54691,52610,673,712,2081,0.961949864,0.038050136,0.013018595
Virginia,WESTMORELAND,17468,11080,5120,1006,6388,0.634302725,0.365697275,0.057591024
Virginia,WISE,41361,38177,2092,477,3184,0.923019269,0.076980731,0.011532603
Virginia,WYTHE,29203,27584,1098,279,1619,0.94456049,0.05543951,0.009553813
Virginia,YORK,65503,48550,8820,3023,16953,0.741187427,0.258812573,0.046150558
Virginia,ALEXANDRIA CITY,140337,75252,29577,22438,65085,0.536223519,0.463776481,0.159886559
Virginia,BEDFORD CITY,6103,4542,1314,106,1561,0.744224152,0.255775848,0.017368507
Virginia,BRISTOL CITY,17747,16028,1053,147,1719,0.903138559,0.096861441,0.00828309
Virginia,BUENA VISTA CITY,6679,6012,535,65,667,0.900134751,0.099865249,0.009731996
Virginia,CHARLOTTESVILLE CITY,43223,28701,8511,2134,14522,0.66402147,0.33597853,0.049371862
Virginia,CHESAPEAKE CITY,223233,134475,65883,9754,88758,0.602397495,0.397602505,0.043694257
Virginia,COLONIAL HEIGHTS CITY,17426,13968,2039,703,3458,0.801560886,0.198439114,0.040342018
Virginia,COVINGTON CITY,5903,4891,715,110,1012,0.828561748,0.171438252,0.018634593
Virginia,DANVILLE CITY,43185,20063,20819,1235,23122,0.46458261,0.53541739,0.028597893
Virginia,EMPORIA CITY,5825,1808,3729,197,4017,0.310386266,0.689613734,0.033819742
Virginia,FAIRFAX CITY,22712,13866,1031,3536,8846,0.610514266,0.389485734,0.155688623
Virginia,FALLS CHURCH CITY,12300,9074,634,1095,3226,0.737723577,0.262276423,0.08902439
Virginia,FRANKLIN CITY,8531,3333,4905,57,5198,0.390692768,0.609307232,0.006681514
Virginia,FREDERICKSBURG CITY,24932,15038,5716,2607,9894,0.603160597,0.396839403,0.104564415
Virginia,GALAX CITY,6942,5618,270,976,1324,0.809276865,0.190723135,0.140593489
Virginia,HAMPTON CITY,137471,56639,67918,6317,80832,0.412006896,0.587993104,0.04595151
Virginia,HARRISONBURG CITY,49043,35353,3049,7816,13690,0.720857207,0.279142793,0.159370348
Virginia,HOPEWELL CITY,22501,11985,8724,1415,10516,0.532642994,0.467357006,0.062886094
Virginia,LEXINGTON CITY,6990,5448,601,386,1542,0.779399142,0.220600858,0.055221745
Virginia,LYNCHBURG CITY,75657,47785,21736,2275,27872,0.631600513,0.368399487,0.030069921
Virginia,MANASSAS CITY,37943,18103,5198,11898,19840,0.477110402,0.522889598,0.313575627
Virginia,MANASSAS PARK CITY,14409,6072,1837,4819,8337,0.42140329,0.57859671,0.33444375
Virginia,MARTINSVILLE CITY,13854,6751,6135,550,7103,0.487296088,0.512703912,0.039699726
Virginia,NEWPORT NEWS CITY,180831,83369,71497,13440,97462,0.461032677,0.538967323,0.07432354
Virginia,NORFOLK CITY,243056,107835,102437,16202,135221,0.443663189,0.556336811,0.066659535
Virginia,NORTON CITY,3971,3576,290,55,395,0.900528834,0.099471166,0.013850416
Virginia,PETERSBURG CITY,32226,4894,25564,1192,27332,0.151864954,0.848135046,0.036988767
Virginia,POQUOSON CITY,12110,11360,51,221,750,0.938067713,0.061932287,0.018249381
Virginia,PORTSMOUTH CITY,95786,38606,50307,2940,57180,0.403044286,0.596955714,0.030693421
Virginia,RADFORD CITY,16511,14130,1338,388,2381,0.855793108,0.144206892,0.023499485
Virginia,RICHMOND CITY,205348,80335,102038,12539,125013,0.391213939,0.608786061,0.061062197
Virginia,ROANOKE CITY,96742,60048,26685,5153,36694,0.620702487,0.379297513,0.053265386
Virginia,SALEM CITY,24792,21635,1779,615,3157,0.872660536,0.127339464,0.024806389
Virginia,STAUNTON CITY,23906,19716,2940,532,4190,0.824730193,0.175269807,0.022253827
Virginia,SUFFOLK CITY,84216,42927,35008,2466,41289,0.509724993,0.490275007,0.029281847
Virginia,VIRGINIA BEACH CITY,439528,283418,81852,29365,156110,0.644823538,0.355176462,0.066810306
Virginia,WAYNESBORO CITY,21030,16714,2276,1345,4316,0.794769377,0.205230623,0.063956253
Virginia,WILLIAMSBURG CITY,14207,10064,2038,933,4143,0.708383191,0.291616809,0.065671852
Virginia,WINCHESTER CITY,26330,18337,2838,3984,7993,0.696429928,0.303570072,0.151310292
Washington,ADAMS,18575,7223,24,10992,11352,0.388855989,0.611144011,0.591763122
Washington,ASOTIN,21658,19976,104,665,1682,0.922338166,0.077661834,0.03070459
Washington,BENTON,175424,130743,2397,32471,44681,0.745297109,0.254702891,0.1851001
Washington,CHELAN,72431,51207,247,18658,21224,0.706976295,0.293023705,0.257596885
Washington,CLALLAM,71411,60482,565,3659,10929,0.846956351,0.153043649,0.051238605
Washington,CLARK,426984,349159,8057,32401,77825,0.817733217,0.182266783,0.075883405
Washington,COLUMBIA,4001,3586,9,247,415,0.896275931,0.103724069,0.061734566
Washington,COWLITZ,102138,87539,454,7902,14599,0.85706593,0.14293407,0.077365917
Washington,DOUGLAS,38369,26095,43,10869,12274,0.680106336,0.319893664,0.283275561
Washington,FERRY,7584,5675,51,260,1909,0.748285865,0.251714135,0.0342827
Washington,FRANKLIN,78680,34155,1350,40090,44525,0.434100153,0.565899847,0.509532283
Washington,GARFIELD,2246,2087,0,55,159,0.92920748,0.07079252,0.024487979
Washington,GRANT,88885,51160,696,33901,37725,0.575575181,0.424424819,0.381402936
Washington,GRAYS HARBOR,72272,58828,758,6255,13444,0.813980518,0.186019482,0.086548041
Washington,ISLAND,78707,64871,1432,4444,13836,0.824208774,0.175791226,0.056462576
Washington,JEFFERSON,29802,26592,279,876,3210,0.892289108,0.107710892,0.029394
Washington,KING,1940777,1257665,115660,171701,683112,0.648021385,0.351978615,0.088470236
Washington,KITSAP,251400,198293,6632,15837,53107,0.788754972,0.211245028,0.062995227
Washington,KITTITAS,40954,35194,311,3164,5760,0.859354398,0.140645602,0.077257411
Washington,KLICKITAT,20421,17076,107,2198,3345,0.836198031,0.163801969,0.107634298
Washington,LEWIS,75399,64838,459,6540,10561,0.859931829,0.140068171,0.086738551
Washington,LINCOLN,10536,9824,30,248,712,0.932422172,0.067577828,0.023538345
Washington,MASON,60545,50135,609,4800,10410,0.828061772,0.171938228,0.079279874
Washington,OKANOGAN,40959,27932,192,7204,13027,0.681950243,0.318049757,0.1758832
Washington,PACIFIC,20945,17688,94,1700,3257,0.844497493,0.155502507,0.081164956
Washington,PEND OREILLE,12976,11667,13,399,1309,0.899121455,0.100878545,0.030749075
